id,texto,costo
q_x1428,¿Tiene variable_1428?,1
q_x1429,¿Tiene variable_1429?,2
q_x1430,¿Tiene variable_1430?,2
q_x1431,¿Tiene variable_1431?,1
q_x1432,¿Tiene variable_1432?,5
q_x1433,¿Tiene variable_1433?,2
q_x1434,¿Tiene variable_1434?,1
q_x1435,¿Tiene variable_1435?,0
q_x1436,¿Tiene variable_1436?,0
q_x1437,¿Tiene variable_1437?,1
q_x1438,¿Tiene variable_1438?,2
q_x1439,¿Tiene variable_1439?,1
q_x1440,¿Tiene variable_1440?,1
q_x1441,¿Tiene variable_1441?,1
q_x1442,¿Tiene variable_1442?,1
q_x1443,¿Tiene variable_1443?,5
q_x1444,¿Tiene variable_1444?,1
q_x1445,¿Tiene variable_1445?,1
q_x1446,¿Tiene variable_1446?,0
q_x1447,¿Tiene variable_1447?,1
q_x1448,¿Tiene variable_1448?,100
q_x1449,¿Tiene variable_1449?,5
q_x1450,¿Tiene variable_1450?,100
q_x1451,¿Tiene variable_1451?,2
q_x1452,¿Tiene variable_1452?,1
q_x1453,¿Tiene variable_1453?,0
q_x1454,¿Tiene variable_1454?,1
q_x1455,¿Tiene variable_1455?,5
q_x1456,¿Tiene variable_1456?,5
q_x1457,¿Tiene variable_1457?,2
q_x1458,¿Tiene variable_1458?,2
q_x1459,¿Tiene variable_1459?,5
q_x1460,¿Tiene variable_1460?,1
q_x1461,¿Tiene variable_1461?,5
q_x1462,¿Tiene variable_1462?,1
q_x1463,¿Tiene variable_1463?,0
q_x1464,¿Tiene variable_1464?,2
q_x1465,¿Tiene variable_1465?,1
q_x1466,¿Tiene variable_1466?,100
q_x1467,¿Tiene variable_1467?,5
q_x1468,¿Tiene variable_1468?,5
q_x1469,¿Tiene variable_1469?,0
q_x1470,¿Tiene variable_1470?,1
q_x1471,¿Tiene variable_1471?,1
q_x1472,¿Tiene variable_1472?,1
q_x1473,¿Tiene variable_1473?,1
q_x1474,¿Tiene variable_1474?,1
q_x1475,¿Tiene variable_1475?,1
q_x1476,¿Tiene variable_1476?,1
q_x1477,¿Tiene variable_1477?,1
q_x1478,¿Tiene variable_1478?,1
q_x1479,¿Tiene variable_1479?,0
q_x1480,¿Tiene variable_1480?,1
q_x1481,¿Tiene variable_1481?,5
q_x1482,¿Tiene variable_1482?,1
q_x1483,¿Tiene variable_1483?,2
q_x1484,¿Tiene variable_1484?,0
q_x1485,¿Tiene variable_1485?,100
q_x1486,¿Tiene variable_1486?,5
q_x1487,¿Tiene variable_1487?,100
q_x1488,¿Tiene variable_1488?,2
q_x1489,¿Tiene variable_1489?,100
q_x1490,¿Tiene variable_1490?,100
q_x1491,¿Tiene variable_1491?,5
q_x1492,¿Tiene variable_1492?,2
q_x1493,¿Tiene variable_1493?,1
q_x1494,¿Tiene variable_1494?,2
q_x1495,¿Tiene variable_1495?,2
q_x1496,¿Tiene variable_1496?,100
q_x1497,¿Tiene variable_1497?,1
q_x1498,¿Tiene variable_1498?,5
q_x1499,¿Tiene variable_1499?,1
q_x1500,¿Tiene variable_1500?,5
q_x1501,¿Tiene variable_1501?,100
q_x1502,¿Tiene variable_1502?,2
q_x1503,¿Tiene variable_1503?,1
q_x1504,¿Tiene variable_1504?,0
q_x1505,¿Tiene variable_1505?,0
q_x1506,¿Tiene variable_1506?,5
q_x1507,¿Tiene variable_1507?,1
q_x1508,¿Tiene variable_1508?,5
q_x1509,¿Tiene variable_1509?,100
q_x1510,¿Tiene variable_1510?,100
q_x1511,¿Tiene variable_1511?,2
q_x1512,¿Tiene variable_1512?,1
q_x1513,¿Tiene variable_1513?,2
q_x1514,¿Tiene variable_1514?,0
q_x1515,¿Tiene variable_1515?,100
q_x1516,¿Tiene variable_1516?,100
q_x1517,¿Tiene variable_1517?,1
q_x1518,¿Tiene variable_1518?,0
q_x1519,¿Tiene variable_1519?,2
q_x1520,¿Tiene variable_1520?,5
q_x1521,¿Tiene variable_1521?,5
q_x1522,¿Tiene variable_1522?,1
q_x1523,¿Tiene variable_1523?,100
q_x1524,¿Tiene variable_1524?,0
q_x1525,¿Tiene variable_1525?,1
q_x1526,¿Tiene variable_1526?,100
q_x1527,¿Tiene variable_1527?,1
q_x1528,¿Tiene variable_1528?,0
q_x1529,¿Tiene variable_1529?,1
q_x1530,¿Tiene variable_1530?,0
q_x1531,¿Tiene variable_1531?,5
q_x1532,¿Tiene variable_1532?,2
q_x1533,¿Tiene variable_1533?,0
q_x1534,¿Tiene variable_1534?,1
q_x1535,¿Tiene variable_1535?,100
q_x1536,¿Tiene variable_1536?,100
q_x1537,¿Tiene variable_1537?,2
q_x1538,¿Tiene variable_1538?,100
q_x1539,¿Tiene variable_1539?,0
q_x1540,¿Tiene variable_1540?,100
q_x1541,¿Tiene variable_1541?,0
q_x1542,¿Tiene variable_1542?,5
q_x1543,¿Tiene variable_1543?,2
q_x1544,¿Tiene variable_1544?,100
q_x1545,¿Tiene variable_1545?,0
q_x1546,¿Tiene variable_1546?,1
q_x1547,¿Tiene variable_1547?,2
q_x1548,¿Tiene variable_1548?,100
q_x1549,¿Tiene variable_1549?,1
q_x1550,¿Tiene variable_1550?,1
q_x1551,¿Tiene variable_1551?,0
q_x1552,¿Tiene variable_1552?,1
q_x1553,¿Tiene variable_1553?,0
q_x1554,¿Tiene variable_1554?,1
q_x1555,¿Tiene variable_1555?,5
q_x1556,¿Tiene variable_1556?,1
q_x1557,¿Tiene variable_1557?,1
q_x1558,¿Tiene variable_1558?,1
q_x1559,¿Tiene variable_1559?,100
q_x1560,¿Tiene variable_1560?,100
q_x1561,¿Tiene variable_1561?,0
q_x1562,¿Tiene variable_1562?,5
q_x1563,¿Tiene variable_1563?,0
q_x1564,¿Tiene variable_1564?,1
q_x1565,¿Tiene variable_1565?,5
q_x1566,¿Tiene variable_1566?,2
q_x1567,¿Tiene variable_1567?,1
q_x1568,¿Tiene variable_1568?,1
q_x1569,¿Tiene variable_1569?,0
q_x1570,¿Tiene variable_1570?,1
q_x1571,¿Tiene variable_1571?,1
q_x1572,¿Tiene variable_1572?,5
q_x1573,¿Tiene variable_1573?,0
q_x1574,¿Tiene variable_1574?,2
q_x1575,¿Tiene variable_1575?,5
q_x1576,¿Tiene variable_1576?,1
q_x1577,¿Tiene variable_1577?,0
q_x1578,¿Tiene variable_1578?,1
q_x1579,¿Tiene variable_1579?,0
q_x1580,¿Tiene variable_1580?,2
q_x1581,¿Tiene variable_1581?,0
q_x1582,¿Tiene variable_1582?,0
q_x1583,¿Tiene variable_1583?,1
q_x1584,¿Tiene variable_1584?,5
q_x1585,¿Tiene variable_1585?,0
q_x1586,¿Tiene variable_1586?,100
q_x1587,¿Tiene variable_1587?,0
q_x1588,¿Tiene variable_1588?,1
q_x1589,¿Tiene variable_1589?,5
q_x1590,¿Tiene variable_1590?,1
q_x1591,¿Tiene variable_1591?,1
q_x1592,¿Tiene variable_1592?,5
q_x1593,¿Tiene variable_1593?,1
q_x1594,¿Tiene variable_1594?,0
q_x1595,¿Tiene variable_1595?,1
q_x1596,¿Tiene variable_1596?,5
q_x1597,¿Tiene variable_1597?,1
q_x1598,¿Tiene variable_1598?,1
q_x1599,¿Tiene variable_1599?,1
q_x1600,¿Tiene variable_1600?,0
q_x1601,¿Tiene variable_1601?,1
q_x1602,¿Tiene variable_1602?,100
q_x1603,¿Tiene variable_1603?,1
q_x1604,¿Tiene variable_1604?,5
q_x1605,¿Tiene variable_1605?,0
q_x1606,¿Tiene variable_1606?,1
q_x1607,¿Tiene variable_1607?,5
q_x1608,¿Tiene variable_1608?,1
q_x1609,¿Tiene variable_1609?,5
q_x1610,¿Tiene variable_1610?,2
q_x1611,¿Tiene variable_1611?,2
q_x1612,¿Tiene variable_1612?,5
q_x1613,¿Tiene variable_1613?,2
q_x1614,¿Tiene variable_1614?,0
q_x1615,¿Tiene variable_1615?,1
q_x1616,¿Tiene variable_1616?,1
q_x1617,¿Tiene variable_1617?,0
q_x1618,¿Tiene variable_1618?,5
q_x1619,¿Tiene variable_1619?,1
q_x1620,¿Tiene variable_1620?,0
q_x1621,¿Tiene variable_1621?,2
q_x1622,¿Tiene variable_1622?,5
q_x1623,¿Tiene variable_1623?,2
q_x1624,¿Tiene variable_1624?,0
q_x1625,¿Tiene variable_1625?,1
q_x1626,¿Tiene variable_1626?,100
q_x1627,¿Tiene variable_1627?,0
q_x1628,¿Tiene variable_1628?,100
q_x1629,¿Tiene variable_1629?,1
q_x1630,¿Tiene variable_1630?,0
q_x1631,¿Tiene variable_1631?,1
q_x1632,¿Tiene variable_1632?,0
q_x1633,¿Tiene variable_1633?,1
q_x1634,¿Tiene variable_1634?,100
q_x1635,¿Tiene variable_1635?,0
q_x1636,¿Tiene variable_1636?,1
q_x1637,¿Tiene variable_1637?,1
q_x1638,¿Tiene variable_1638?,2
q_x1639,¿Tiene variable_1639?,100
q_x1640,¿Tiene variable_1640?,100
q_x1641,¿Tiene variable_1641?,1
q_x1642,¿Tiene variable_1642?,0
q_x1643,¿Tiene variable_1643?,100
q_x1644,¿Tiene variable_1644?,2
q_x1645,¿Tiene variable_1645?,1
q_x1646,¿Tiene variable_1646?,2
q_x1647,¿Tiene variable_1647?,2
q_x1648,¿Tiene variable_1648?,100
q_x1649,¿Tiene variable_1649?,5
q_x1650,¿Tiene variable_1650?,1
q_x1651,¿Tiene variable_1651?,100
q_x1652,¿Tiene variable_1652?,0
q_x1653,¿Tiene variable_1653?,1
q_x1654,¿Tiene variable_1654?,100
q_x1655,¿Tiene variable_1655?,0
q_x1656,¿Tiene variable_1656?,1
q_x1657,¿Tiene variable_1657?,5
q_x1658,¿Tiene variable_1658?,0
q_x1659,¿Tiene variable_1659?,0
q_x1660,¿Tiene variable_1660?,1
q_x1661,¿Tiene variable_1661?,1
q_x1662,¿Tiene variable_1662?,0
q_x1663,¿Tiene variable_1663?,5
q_x1664,¿Tiene variable_1664?,2
q_x1665,¿Tiene variable_1665?,2
q_x1666,¿Tiene variable_1666?,5
q_x1667,¿Tiene variable_1667?,100
q_x1668,¿Tiene variable_1668?,1
q_x1669,¿Tiene variable_1669?,0
q_x1670,¿Tiene variable_1670?,1
q_x1671,¿Tiene variable_1671?,1
q_x1672,¿Tiene variable_1672?,2
q_x1673,¿Tiene variable_1673?,5
q_x1674,¿Tiene variable_1674?,100
q_x1675,¿Tiene variable_1675?,2
q_x1676,¿Tiene variable_1676?,100
q_x1677,¿Tiene variable_1677?,2
q_x1678,¿Tiene variable_1678?,0
q_x1679,¿Tiene variable_1679?,1
q_x1680,¿Tiene variable_1680?,1
q_x1681,¿Tiene variable_1681?,0
q_x1682,¿Tiene variable_1682?,2
q_x1683,¿Tiene variable_1683?,1
q_x1684,¿Tiene variable_1684?,0
q_x1685,¿Tiene variable_1685?,0
q_x1686,¿Tiene variable_1686?,2
q_x1687,¿Tiene variable_1687?,100
q_x1688,¿Tiene variable_1688?,1
q_x1689,¿Tiene variable_1689?,1
q_x1690,¿Tiene variable_1690?,2
q_x1691,¿Tiene variable_1691?,2
q_x1692,¿Tiene variable_1692?,1
q_x1693,¿Tiene variable_1693?,1
q_x1694,¿Tiene variable_1694?,5
q_x1695,¿Tiene variable_1695?,2
q_x1696,¿Tiene variable_1696?,100
q_x1697,¿Tiene variable_1697?,2
q_x1698,¿Tiene variable_1698?,0
q_x1699,¿Tiene variable_1699?,1
q_x1700,¿Tiene variable_1700?,100
q_x1701,¿Tiene variable_1701?,5
q_x1702,¿Tiene variable_1702?,1
q_x1703,¿Tiene variable_1703?,1
q_x1704,¿Tiene variable_1704?,2
q_x1705,¿Tiene variable_1705?,1
q_x1706,¿Tiene variable_1706?,0
q_x1707,¿Tiene variable_1707?,1
q_x1708,¿Tiene variable_1708?,2
q_x1709,¿Tiene variable_1709?,100
q_x1710,¿Tiene variable_1710?,1
q_x1711,¿Tiene variable_1711?,2
q_x1712,¿Tiene variable_1712?,1
q_x1713,¿Tiene variable_1713?,1
q_x1714,¿Tiene variable_1714?,100
q_x1715,¿Tiene variable_1715?,0
q_x1716,¿Tiene variable_1716?,100
q_x1717,¿Tiene variable_1717?,1
q_x1718,¿Tiene variable_1718?,5
q_x1719,¿Tiene variable_1719?,0
q_x1720,¿Tiene variable_1720?,0
q_x1721,¿Tiene variable_1721?,1
q_x1722,¿Tiene variable_1722?,2
q_x1723,¿Tiene variable_1723?,1
q_x1724,¿Tiene variable_1724?,5
q_x1725,¿Tiene variable_1725?,1
q_x1726,¿Tiene variable_1726?,2
q_x1727,¿Tiene variable_1727?,2
q_x1728,¿Tiene variable_1728?,1
q_x1729,¿Tiene variable_1729?,1
q_x1730,¿Tiene variable_1730?,5
q_x1731,¿Tiene variable_1731?,0
q_x1732,¿Tiene variable_1732?,1
q_x1733,¿Tiene variable_1733?,0
q_x1734,¿Tiene variable_1734?,2
q_x1735,¿Tiene variable_1735?,5
q_x1736,¿Tiene variable_1736?,100
q_x1737,¿Tiene variable_1737?,1
q_x1738,¿Tiene variable_1738?,0
q_x1739,¿Tiene variable_1739?,0
q_x1740,¿Tiene variable_1740?,100
q_x1741,¿Tiene variable_1741?,2
q_x1742,¿Tiene variable_1742?,5
q_x1743,¿Tiene variable_1743?,1
q_x1744,¿Tiene variable_1744?,2
q_x1745,¿Tiene variable_1745?,1
q_x1746,¿Tiene variable_1746?,1
q_x1747,¿Tiene variable_1747?,2
q_x1748,¿Tiene variable_1748?,1
q_x1749,¿Tiene variable_1749?,1
q_x1750,¿Tiene variable_1750?,1
q_x1751,¿Tiene variable_1751?,2
q_x1752,¿Tiene variable_1752?,1
q_x1753,¿Tiene variable_1753?,1
q_x1754,¿Tiene variable_1754?,5
q_x1755,¿Tiene variable_1755?,1
q_x1756,¿Tiene variable_1756?,1
q_x1757,¿Tiene variable_1757?,1
q_x1758,¿Tiene variable_1758?,1
q_x1759,¿Tiene variable_1759?,1
q_x1760,¿Tiene variable_1760?,1
q_x1761,¿Tiene variable_1761?,1
q_x1762,¿Tiene variable_1762?,1
q_x1763,¿Tiene variable_1763?,1
q_x1764,¿Tiene variable_1764?,2
q_x1765,¿Tiene variable_1765?,0
q_x1766,¿Tiene variable_1766?,2
q_x1767,¿Tiene variable_1767?,5
q_x1768,¿Tiene variable_1768?,0
q_x1769,¿Tiene variable_1769?,100
q_x1770,¿Tiene variable_1770?,1
q_x1771,¿Tiene variable_1771?,2
q_x1772,¿Tiene variable_1772?,0
q_x1773,¿Tiene variable_1773?,1
q_x1774,¿Tiene variable_1774?,2
q_x1775,¿Tiene variable_1775?,100
q_x1776,¿Tiene variable_1776?,2
q_x1777,¿Tiene variable_1777?,5
q_x1778,¿Tiene variable_1778?,5
q_x1779,¿Tiene variable_1779?,2
q_x1780,¿Tiene variable_1780?,5
q_x1781,¿Tiene variable_1781?,1
q_x1782,¿Tiene variable_1782?,2
q_x1783,¿Tiene variable_1783?,5
q_x1784,¿Tiene variable_1784?,1
q_x1785,¿Tiene variable_1785?,100
q_x1786,¿Tiene variable_1786?,0
q_x1787,¿Tiene variable_1787?,1
q_x1788,¿Tiene variable_1788?,1
q_x1789,¿Tiene variable_1789?,1
q_x1790,¿Tiene variable_1790?,0
q_x1791,¿Tiene variable_1791?,1
q_x1792,¿Tiene variable_1792?,2
q_x1793,¿Tiene variable_1793?,1
q_x1794,¿Tiene variable_1794?,2
q_x1795,¿Tiene variable_1795?,1
q_x1796,¿Tiene variable_1796?,5
q_x1797,¿Tiene variable_1797?,5
q_x1798,¿Tiene variable_1798?,1
q_x1799,¿Tiene variable_1799?,1
q_x1800,¿Tiene variable_1800?,1
q_x1801,¿Tiene variable_1801?,100
q_x1802,¿Tiene variable_1802?,1
q_x1803,¿Tiene variable_1803?,1
q_x1804,¿Tiene variable_1804?,1
q_x1805,¿Tiene variable_1805?,1
q_x1806,¿Tiene variable_1806?,100
q_x1807,¿Tiene variable_1807?,1
q_x1808,¿Tiene variable_1808?,1
q_x1809,¿Tiene variable_1809?,1
q_x1810,¿Tiene variable_1810?,5
q_x1811,¿Tiene variable_1811?,100
q_x1812,¿Tiene variable_1812?,0
q_x1813,¿Tiene variable_1813?,0
q_x1814,¿Tiene variable_1814?,1
q_x1815,¿Tiene variable_1815?,5
q_x1816,¿Tiene variable_1816?,100
q_x1817,¿Tiene variable_1817?,1
q_x1818,¿Tiene variable_1818?,5
q_x1819,¿Tiene variable_1819?,1
q_x1820,¿Tiene variable_1820?,0
q_x1821,¿Tiene variable_1821?,5
q_x1822,¿Tiene variable_1822?,0
q_x1823,¿Tiene variable_1823?,5
q_x1824,¿Tiene variable_1824?,100
q_x1825,¿Tiene variable_1825?,1
q_x1826,¿Tiene variable_1826?,5
q_x1827,¿Tiene variable_1827?,0
q_x1828,¿Tiene variable_1828?,2
q_x1829,¿Tiene variable_1829?,5
q_x1830,¿Tiene variable_1830?,0
q_x1831,¿Tiene variable_1831?,100
q_x1832,¿Tiene variable_1832?,1
q_x1833,¿Tiene variable_1833?,1
q_x1834,¿Tiene variable_1834?,5
q_x1835,¿Tiene variable_1835?,100
q_x1836,¿Tiene variable_1836?,2
q_x1837,¿Tiene variable_1837?,5
q_x1838,¿Tiene variable_1838?,2
q_x1839,¿Tiene variable_1839?,100
q_x1840,¿Tiene variable_1840?,100
q_x1841,¿Tiene variable_1841?,1
q_x1842,¿Tiene variable_1842?,5
q_x1843,¿Tiene variable_1843?,1
q_x1844,¿Tiene variable_1844?,2
q_x1845,¿Tiene variable_1845?,0
q_x1846,¿Tiene variable_1846?,0
q_x1847,¿Tiene variable_1847?,2
q_x1848,¿Tiene variable_1848?,2
q_x1849,¿Tiene variable_1849?,0
q_x1850,¿Tiene variable_1850?,1
q_x1851,¿Tiene variable_1851?,0
q_x1852,¿Tiene variable_1852?,5
q_x1853,¿Tiene variable_1853?,1
q_x1854,¿Tiene variable_1854?,5
q_x1855,¿Tiene variable_1855?,0
q_x1856,¿Tiene variable_1856?,1
q_x1857,¿Tiene variable_1857?,1
q_x1858,¿Tiene variable_1858?,100
q_x1859,¿Tiene variable_1859?,2
q_x1860,¿Tiene variable_1860?,0
q_x1861,¿Tiene variable_1861?,2
q_x1862,¿Tiene variable_1862?,5
q_x1863,¿Tiene variable_1863?,100
q_x1864,¿Tiene variable_1864?,2
q_x1865,¿Tiene variable_1865?,1
q_x1866,¿Tiene variable_1866?,1
q_x1867,¿Tiene variable_1867?,1
q_x1868,¿Tiene variable_1868?,0
q_x1869,¿Tiene variable_1869?,1
q_x1870,¿Tiene variable_1870?,2
q_x1871,¿Tiene variable_1871?,1
q_x1872,¿Tiene variable_1872?,1
q_x1873,¿Tiene variable_1873?,0
q_x1874,¿Tiene variable_1874?,1
q_x1875,¿Tiene variable_1875?,0
q_x1876,¿Tiene variable_1876?,1
q_x1877,¿Tiene variable_1877?,2
q_x1878,¿Tiene variable_1878?,1
q_x1879,¿Tiene variable_1879?,5
q_x1880,¿Tiene variable_1880?,5
q_x1881,¿Tiene variable_1881?,0
q_x1882,¿Tiene variable_1882?,2
q_x1883,¿Tiene variable_1883?,1
q_x1884,¿Tiene variable_1884?,100
q_x1885,¿Tiene variable_1885?,5
q_x1886,¿Tiene variable_1886?,2
q_x1887,¿Tiene variable_1887?,2
q_x1888,¿Tiene variable_1888?,5
q_x1889,¿Tiene variable_1889?,1
q_x1890,¿Tiene variable_1890?,0
q_x1891,¿Tiene variable_1891?,5
q_x1892,¿Tiene variable_1892?,1
q_x1893,¿Tiene variable_1893?,0
q_x1894,¿Tiene variable_1894?,1
q_x1895,¿Tiene variable_1895?,1
q_x1896,¿Tiene variable_1896?,1
q_x1897,¿Tiene variable_1897?,2
q_x1898,¿Tiene variable_1898?,100
q_x1899,¿Tiene variable_1899?,100
q_x1900,¿Tiene variable_1900?,0
q_x1901,¿Tiene variable_1901?,5
q_x1902,¿Tiene variable_1902?,2
q_x1903,¿Tiene variable_1903?,5
q_x1904,¿Tiene variable_1904?,5
q_x1905,¿Tiene variable_1905?,1
q_x1906,¿Tiene variable_1906?,5
q_x1907,¿Tiene variable_1907?,1
q_x1908,¿Tiene variable_1908?,0
q_x1909,¿Tiene variable_1909?,100
q_x1910,¿Tiene variable_1910?,2
q_x1911,¿Tiene variable_1911?,1
q_x1912,¿Tiene variable_1912?,5
q_x1913,¿Tiene variable_1913?,100
q_x1914,¿Tiene variable_1914?,5
q_x1915,¿Tiene variable_1915?,1
q_x1916,¿Tiene variable_1916?,5
q_x1917,¿Tiene variable_1917?,2
q_x1918,¿Tiene variable_1918?,1
q_x1919,¿Tiene variable_1919?,100
q_x1920,¿Tiene variable_1920?,100
q_x1921,¿Tiene variable_1921?,5
q_x1922,¿Tiene variable_1922?,2
q_x1923,¿Tiene variable_1923?,1
q_x1924,¿Tiene variable_1924?,1
q_x1925,¿Tiene variable_1925?,5
q_x1926,¿Tiene variable_1926?,1
q_x1927,¿Tiene variable_1927?,2
q_x1928,¿Tiene variable_1928?,2
q_x1929,¿Tiene variable_1929?,1
q_x1930,¿Tiene variable_1930?,5
q_x1931,¿Tiene variable_1931?,0
q_x1932,¿Tiene variable_1932?,100
q_x1933,¿Tiene variable_1933?,1
q_x1934,¿Tiene variable_1934?,1
q_x1935,¿Tiene variable_1935?,0
q_x1936,¿Tiene variable_1936?,0
q_x1937,¿Tiene variable_1937?,100
q_x1938,¿Tiene variable_1938?,2
q_x1939,¿Tiene variable_1939?,0
q_x1940,¿Tiene variable_1940?,1
q_x1941,¿Tiene variable_1941?,1
q_x1942,¿Tiene variable_1942?,0
q_x1943,¿Tiene variable_1943?,100
q_x1944,¿Tiene variable_1944?,2
q_x1945,¿Tiene variable_1945?,2
q_x1946,¿Tiene variable_1946?,100
q_x1947,¿Tiene variable_1947?,0
q_x1948,¿Tiene variable_1948?,1
q_x1949,¿Tiene variable_1949?,100
q_x1950,¿Tiene variable_1950?,5
q_x1951,¿Tiene variable_1951?,1
q_x1952,¿Tiene variable_1952?,1
q_x1953,¿Tiene variable_1953?,100
q_x1954,¿Tiene variable_1954?,5
q_x1955,¿Tiene variable_1955?,1
q_x1956,¿Tiene variable_1956?,5
q_x1957,¿Tiene variable_1957?,1
q_x1958,¿Tiene variable_1958?,2
q_x1959,¿Tiene variable_1959?,100
q_x1960,¿Tiene variable_1960?,2
q_x1961,¿Tiene variable_1961?,100
q_x1962,¿Tiene variable_1962?,5
q_x1963,¿Tiene variable_1963?,2
q_x1964,¿Tiene variable_1964?,2
q_x1965,¿Tiene variable_1965?,5
q_x1966,¿Tiene variable_1966?,0
q_x1967,¿Tiene variable_1967?,100
q_x1968,¿Tiene variable_1968?,0
q_x1969,¿Tiene variable_1969?,0
q_x1970,¿Tiene variable_1970?,0
q_x1971,¿Tiene variable_1971?,1
q_x1972,¿Tiene variable_1972?,100
q_x1973,¿Tiene variable_1973?,100
q_x1974,¿Tiene variable_1974?,100
q_x1975,¿Tiene variable_1975?,2
q_x1976,¿Tiene variable_1976?,100
q_x1977,¿Tiene variable_1977?,1
q_x1978,¿Tiene variable_1978?,1
q_x1979,¿Tiene variable_1979?,1
q_x1980,¿Tiene variable_1980?,0
q_x1981,¿Tiene variable_1981?,100
q_x1982,¿Tiene variable_1982?,100
q_x1983,¿Tiene variable_1983?,0
q_x1984,¿Tiene variable_1984?,0
q_x1985,¿Tiene variable_1985?,0
q_x1986,¿Tiene variable_1986?,5
q_x1987,¿Tiene variable_1987?,1
q_x1988,¿Tiene variable_1988?,1
q_x1989,¿Tiene variable_1989?,1
q_x1990,¿Tiene variable_1990?,1
q_x1991,¿Tiene variable_1991?,2
q_x1992,¿Tiene variable_1992?,100
q_x1993,¿Tiene variable_1993?,100
q_x1994,¿Tiene variable_1994?,1
q_x1995,¿Tiene variable_1995?,0
q_x1996,¿Tiene variable_1996?,1
q_x1997,¿Tiene variable_1997?,1
q_x1998,¿Tiene variable_1998?,1
q_x1999,¿Tiene variable_1999?,0
q_x2000,¿Tiene variable_2000?,5
q_x2001,¿Tiene variable_2001?,2
q_x2002,¿Tiene variable_2002?,5
q_x2003,¿Tiene variable_2003?,0
q_x2004,¿Tiene variable_2004?,100
q_x2005,¿Tiene variable_2005?,0
q_x2006,¿Tiene variable_2006?,0
q_x2007,¿Tiene variable_2007?,100
q_x2008,¿Tiene variable_2008?,1
q_x2009,¿Tiene variable_2009?,0
q_x2010,¿Tiene variable_2010?,1
q_x2011,¿Tiene variable_2011?,5
q_x2012,¿Tiene variable_2012?,2
q_x2013,¿Tiene variable_2013?,1
q_x2014,¿Tiene variable_2014?,0
q_x2015,¿Tiene variable_2015?,0
q_x2016,¿Tiene variable_2016?,1
q_x2017,¿Tiene variable_2017?,5
q_x2018,¿Tiene variable_2018?,1
q_x2019,¿Tiene variable_2019?,1
q_x2020,¿Tiene variable_2020?,0
q_x2021,¿Tiene variable_2021?,2
q_x2022,¿Tiene variable_2022?,1
q_x2023,¿Tiene variable_2023?,100
q_x2024,¿Tiene variable_2024?,0
q_x2025,¿Tiene variable_2025?,1
q_x2026,¿Tiene variable_2026?,1
q_x2027,¿Tiene variable_2027?,1
q_x2028,¿Tiene variable_2028?,1
q_x2029,¿Tiene variable_2029?,0
q_x2030,¿Tiene variable_2030?,1
q_x2031,¿Tiene variable_2031?,5
q_x2032,¿Tiene variable_2032?,2
q_x2033,¿Tiene variable_2033?,1
q_x2034,¿Tiene variable_2034?,0
q_x2035,¿Tiene variable_2035?,5
q_x2036,¿Tiene variable_2036?,2
q_x2037,¿Tiene variable_2037?,0
q_x2038,¿Tiene variable_2038?,100
q_x2039,¿Tiene variable_2039?,1
q_x2040,¿Tiene variable_2040?,5
q_x2041,¿Tiene variable_2041?,100
q_x2042,¿Tiene variable_2042?,100
q_x2043,¿Tiene variable_2043?,2
q_x2044,¿Tiene variable_2044?,1
q_x2045,¿Tiene variable_2045?,5
q_x2046,¿Tiene variable_2046?,2
q_x2047,¿Tiene variable_2047?,0
q_x2048,¿Tiene variable_2048?,2
q_x2049,¿Tiene variable_2049?,5
q_x2050,¿Tiene variable_2050?,0
q_x2051,¿Tiene variable_2051?,0
q_x2052,¿Tiene variable_2052?,5
q_x2053,¿Tiene variable_2053?,2
q_x2054,¿Tiene variable_2054?,2
q_x2055,¿Tiene variable_2055?,2
q_x2056,¿Tiene variable_2056?,2
q_x2057,¿Tiene variable_2057?,100
q_x2058,¿Tiene variable_2058?,100
q_x2059,¿Tiene variable_2059?,1
q_x2060,¿Tiene variable_2060?,100
q_x2061,¿Tiene variable_2061?,2
q_x2062,¿Tiene variable_2062?,5
q_x2063,¿Tiene variable_2063?,0
q_x2064,¿Tiene variable_2064?,2
q_x2065,¿Tiene variable_2065?,1
q_x2066,¿Tiene variable_2066?,2
q_x2067,¿Tiene variable_2067?,100
q_x2068,¿Tiene variable_2068?,5
q_x2069,¿Tiene variable_2069?,5
q_x2070,¿Tiene variable_2070?,2
q_x2071,¿Tiene variable_2071?,100
q_x2072,¿Tiene variable_2072?,100
q_x2073,¿Tiene variable_2073?,1
q_x2074,¿Tiene variable_2074?,0
q_x2075,¿Tiene variable_2075?,1
q_x2076,¿Tiene variable_2076?,0
q_x2077,¿Tiene variable_2077?,1
q_x2078,¿Tiene variable_2078?,1
q_x2079,¿Tiene variable_2079?,2
q_x2080,¿Tiene variable_2080?,100
q_x2081,¿Tiene variable_2081?,1
q_x2082,¿Tiene variable_2082?,2
q_x2083,¿Tiene variable_2083?,2
q_x2084,¿Tiene variable_2084?,1
q_x2085,¿Tiene variable_2085?,1
q_x2086,¿Tiene variable_2086?,0
q_x2087,¿Tiene variable_2087?,100
q_x2088,¿Tiene variable_2088?,1
q_x2089,¿Tiene variable_2089?,0
q_x2090,¿Tiene variable_2090?,1
q_x2091,¿Tiene variable_2091?,100
q_x2092,¿Tiene variable_2092?,2
q_x2093,¿Tiene variable_2093?,100
